"Step","training-starcoder2-3b-python-text_only - train/sft_loss","training-starcoder2-3b-python-text_only - train/sft_loss__MIN","training-starcoder2-3b-python-text_only - train/sft_loss__MAX","training-starcoder2-3b-python-formal_sft - train/sft_loss","training-starcoder2-3b-python-formal_sft - train/sft_loss__MIN","training-starcoder2-3b-python-formal_sft - train/sft_loss__MAX","training-starcoder2-3b-python - train/iwae_loss","training-starcoder2-3b-python - train/iwae_loss__MIN","training-starcoder2-3b-python - train/iwae_loss__MAX"
"314","0.6977225542068481","0.6977225542068481","0.6977225542068481","0.9896402359008789","0.9896402359008789","0.9896402359008789","0.7518284916877747","0.7518284916877747","0.7518284916877747"
"315","0.6304944157600403","0.6304944157600403","0.6304944157600403","1.0873422622680664","1.0873422622680664","1.0873422622680664","0.8305048942565918","0.8305048942565918","0.8305048942565918"
"316","0.7761348485946655","0.7761348485946655","0.7761348485946655","0.604887843132019","0.604887843132019","0.604887843132019","0.7134020924568176","0.7134020924568176","0.7134020924568176"
"317","1.1025177240371704","1.1025177240371704","1.1025177240371704","0.7431373596191406","0.7431373596191406","0.7431373596191406","0.5725155472755432","0.5725155472755432","0.5725155472755432"
"318","0.7626211643218994","0.7626211643218994","0.7626211643218994","0.9414796829223633","0.9414796829223633","0.9414796829223633","0.42463400959968567","0.42463400959968567","0.42463400959968567"
"319","0.7332695126533508","0.7332695126533508","0.7332695126533508","0.9382725954055786","0.9382725954055786","0.9382725954055786","0.5353695750236511","0.5353695750236511","0.5353695750236511"
"320","0.8076830506324768","0.8076830506324768","0.8076830506324768","0.7540663480758667","0.7540663480758667","0.7540663480758667","0.7141704559326172","0.7141704559326172","0.7141704559326172"
"321","1.113877534866333","1.113877534866333","1.113877534866333","0.644213080406189","0.644213080406189","0.644213080406189","0.8201925754547119","0.8201925754547119","0.8201925754547119"
"322","0.7987393140792847","0.7987393140792847","0.7987393140792847","0.6363720893859863","0.6363720893859863","0.6363720893859863","0.6985436677932739","0.6985436677932739","0.6985436677932739"
"323","0.8804720640182495","0.8804720640182495","0.8804720640182495","0.9743025302886963","0.9743025302886963","0.9743025302886963","0.6447150707244873","0.6447150707244873","0.6447150707244873"
"324","0.7467123866081238","0.7467123866081238","0.7467123866081238","0.8489638566970825","0.8489638566970825","0.8489638566970825","0.7795138359069824","0.7795138359069824","0.7795138359069824"
"325","0.9476149082183838","0.9476149082183838","0.9476149082183838","0.8758680820465088","0.8758680820465088","0.8758680820465088","0.7878519892692566","0.7878519892692566","0.7878519892692566"
"326","0.8648950457572937","0.8648950457572937","0.8648950457572937","0.603463888168335","0.603463888168335","0.603463888168335","0.6198018193244934","0.6198018193244934","0.6198018193244934"
"327","0.549391508102417","0.549391508102417","0.549391508102417","0.6925296783447266","0.6925296783447266","0.6925296783447266","0.7917932868003845","0.7917932868003845","0.7917932868003845"
"328","0.9092581272125244","0.9092581272125244","0.9092581272125244","0.6167855858802795","0.6167855858802795","0.6167855858802795","0.6282498836517334","0.6282498836517334","0.6282498836517334"
"329","0.8442404270172119","0.8442404270172119","0.8442404270172119","0.9935265779495239","0.9935265779495239","0.9935265779495239","0.7510340809822083","0.7510340809822083","0.7510340809822083"
"330","0.6072781682014465","0.6072781682014465","0.6072781682014465","0.883220911026001","0.883220911026001","0.883220911026001","0.9701951742172241","0.9701951742172241","0.9701951742172241"
"331","0.988265872001648","0.988265872001648","0.988265872001648","0.9556092023849487","0.9556092023849487","0.9556092023849487","0.8000643253326416","0.8000643253326416","0.8000643253326416"
"332","0.9007600545883179","0.9007600545883179","0.9007600545883179","0.8345703482627869","0.8345703482627869","0.8345703482627869","0.4499450922012329","0.4499450922012329","0.4499450922012329"
"333","0.4373146891593933","0.4373146891593933","0.4373146891593933","1.0218074321746826","1.0218074321746826","1.0218074321746826","0.7306085824966431","0.7306085824966431","0.7306085824966431"
"334","0.6043648719787598","0.6043648719787598","0.6043648719787598","0.9372385740280151","0.9372385740280151","0.9372385740280151","0.6899123191833496","0.6899123191833496","0.6899123191833496"
"335","1.0611464977264404","1.0611464977264404","1.0611464977264404","0.850632905960083","0.850632905960083","0.850632905960083","0.6460558176040649","0.6460558176040649","0.6460558176040649"
"336","0.8601502180099487","0.8601502180099487","0.8601502180099487","0.7698336839675903","0.7698336839675903","0.7698336839675903","0.6569488048553467","0.6569488048553467","0.6569488048553467"
"337","0.7126538157463074","0.7126538157463074","0.7126538157463074","0.6699645519256592","0.6699645519256592","0.6699645519256592","0.6765550374984741","0.6765550374984741","0.6765550374984741"
"338","0.8988927602767944","0.8988927602767944","0.8988927602767944","0.7582845687866211","0.7582845687866211","0.7582845687866211","0.6055811643600464","0.6055811643600464","0.6055811643600464"
"339","0.6979287266731262","0.6979287266731262","0.6979287266731262","0.8150128126144409","0.8150128126144409","0.8150128126144409","0.8131317496299744","0.8131317496299744","0.8131317496299744"
"340","0.6991482973098755","0.6991482973098755","0.6991482973098755","0.514283299446106","0.514283299446106","0.514283299446106","0.6038287878036499","0.6038287878036499","0.6038287878036499"
"341","0.9707627296447754","0.9707627296447754","0.9707627296447754","0.6748977303504944","0.6748977303504944","0.6748977303504944","0.607541561126709","0.607541561126709","0.607541561126709"
"342","1.0034663677215576","1.0034663677215576","1.0034663677215576","0.7351253032684326","0.7351253032684326","0.7351253032684326","0.7660059928894043","0.7660059928894043","0.7660059928894043"
"343","0.6420502066612244","0.6420502066612244","0.6420502066612244","0.6174020171165466","0.6174020171165466","0.6174020171165466","0.7832197546958923","0.7832197546958923","0.7832197546958923"
"344","0.9220914244651794","0.9220914244651794","0.9220914244651794","0.8803174495697021","0.8803174495697021","0.8803174495697021","0.5423011183738708","0.5423011183738708","0.5423011183738708"
"345","0.8735455274581909","0.8735455274581909","0.8735455274581909","0.6668974161148071","0.6668974161148071","0.6668974161148071","0.5199498534202576","0.5199498534202576","0.5199498534202576"
"346","0.6419419646263123","0.6419419646263123","0.6419419646263123","0.7839382290840149","0.7839382290840149","0.7839382290840149","0.6560835242271423","0.6560835242271423","0.6560835242271423"
"347","0.8980597257614136","0.8980597257614136","0.8980597257614136","0.771834135055542","0.771834135055542","0.771834135055542","0.6406701803207397","0.6406701803207397","0.6406701803207397"
"348","0.9433589577674866","0.9433589577674866","0.9433589577674866","0.6818395853042603","0.6818395853042603","0.6818395853042603","0.6214905977249146","0.6214905977249146","0.6214905977249146"
"349","0.8401893377304077","0.8401893377304077","0.8401893377304077","0.8304442763328552","0.8304442763328552","0.8304442763328552","0.7269268035888672","0.7269268035888672","0.7269268035888672"
"350","0.4261731505393982","0.4261731505393982","0.4261731505393982","0.7468482255935669","0.7468482255935669","0.7468482255935669","0.7185359001159668","0.7185359001159668","0.7185359001159668"
"351","0.9372385740280151","0.9372385740280151","0.9372385740280151","0.6522246599197388","0.6522246599197388","0.6522246599197388","0.7109995484352112","0.7109995484352112","0.7109995484352112"
"352","0.9419549703598022","0.9419549703598022","0.9419549703598022","0.7346171140670776","0.7346171140670776","0.7346171140670776","0.7236286997795105","0.7236286997795105","0.7236286997795105"
"353","0.988294243812561","0.988294243812561","0.988294243812561","0.7855055928230286","0.7855055928230286","0.7855055928230286","0.6119339466094971","0.6119339466094971","0.6119339466094971"
"354","0.77138352394104","0.77138352394104","0.77138352394104","0.9858511090278625","0.9858511090278625","0.9858511090278625","0.6465635299682617","0.6465635299682617","0.6465635299682617"
"355","0.8953989744186401","0.8953989744186401","0.8953989744186401","0.6819806098937988","0.6819806098937988","0.6819806098937988","0.6791620254516602","0.6791620254516602","0.6791620254516602"
"356","0.8315257430076599","0.8315257430076599","0.8315257430076599","0.8439000844955444","0.8439000844955444","0.8439000844955444","0.9028691649436951","0.9028691649436951","0.9028691649436951"
"357","0.8003910779953003","0.8003910779953003","0.8003910779953003","0.8621828556060791","0.8621828556060791","0.8621828556060791","0.7493119239807129","0.7493119239807129","0.7493119239807129"
"358","0.6575587391853333","0.6575587391853333","0.6575587391853333","0.8709436058998108","0.8709436058998108","0.8709436058998108","0.7700251936912537","0.7700251936912537","0.7700251936912537"
"359","0.821660041809082","0.821660041809082","0.821660041809082","0.9370830059051514","0.9370830059051514","0.9370830059051514","0.7184144258499146","0.7184144258499146","0.7184144258499146"
"360","0.4593139886856079","0.4593139886856079","0.4593139886856079","0.9283490180969238","0.9283490180969238","0.9283490180969238","0.7023111581802368","0.7023111581802368","0.7023111581802368"
"361","0.6368916034698486","0.6368916034698486","0.6368916034698486","0.9966591596603394","0.9966591596603394","0.9966591596603394","0.527677059173584","0.527677059173584","0.527677059173584"
"362","0.9174913763999939","0.9174913763999939","0.9174913763999939","0.9838465452194214","0.9838465452194214","0.9838465452194214","0.7290960550308228","0.7290960550308228","0.7290960550308228"
"363","0.7106614112854004","0.7106614112854004","0.7106614112854004","0.9973791241645813","0.9973791241645813","0.9973791241645813","0.4863123595714569","0.4863123595714569","0.4863123595714569"
"364","0.5846835374832153","0.5846835374832153","0.5846835374832153","0.6894196271896362","0.6894196271896362","0.6894196271896362","0.8805253505706787","0.8805253505706787","0.8805253505706787"
"365","0.6063464879989624","0.6063464879989624","0.6063464879989624","0.9369890093803406","0.9369890093803406","0.9369890093803406","0.7425810098648071","0.7425810098648071","0.7425810098648071"
"366","0.8220682144165039","0.8220682144165039","0.8220682144165039","1.1252686977386475","1.1252686977386475","1.1252686977386475","0.7345017790794373","0.7345017790794373","0.7345017790794373"
"367","1.1837750673294067","1.1837750673294067","1.1837750673294067","0.9610894918441772","0.9610894918441772","0.9610894918441772","0.7151177525520325","0.7151177525520325","0.7151177525520325"
"368","0.9760012626647949","0.9760012626647949","0.9760012626647949","0.9083110690116882","0.9083110690116882","0.9083110690116882","0.6818709373474121","0.6818709373474121","0.6818709373474121"
"369","0.6585693359375","0.6585693359375","0.6585693359375","0.7046205997467041","0.7046205997467041","0.7046205997467041","0.5922071933746338","0.5922071933746338","0.5922071933746338"
"370","0.7892972230911255","0.7892972230911255","0.7892972230911255","0.7035461664199829","0.7035461664199829","0.7035461664199829","0.7187913060188293","0.7187913060188293","0.7187913060188293"
"371","0.6214474439620972","0.6214474439620972","0.6214474439620972","0.7006950974464417","0.7006950974464417","0.7006950974464417","0.6473832130432129","0.6473832130432129","0.6473832130432129"
"372","0.8509235978126526","0.8509235978126526","0.8509235978126526","0.8479320406913757","0.8479320406913757","0.8479320406913757","0.6411192417144775","0.6411192417144775","0.6411192417144775"
"373","0.790938138961792","0.790938138961792","0.790938138961792","0.7515107989311218","0.7515107989311218","0.7515107989311218","0.7013840675354004","0.7013840675354004","0.7013840675354004"
"374","0.8803496360778809","0.8803496360778809","0.8803496360778809","0.8460089564323425","0.8460089564323425","0.8460089564323425","0.5976900458335876","0.5976900458335876","0.5976900458335876"
"375","0.99042809009552","0.99042809009552","0.99042809009552","0.7728480100631714","0.7728480100631714","0.7728480100631714","0.7482428550720215","0.7482428550720215","0.7482428550720215"
"376","0.9697787761688232","0.9697787761688232","0.9697787761688232","0.8773214817047119","0.8773214817047119","0.8773214817047119","0.5619196891784668","0.5619196891784668","0.5619196891784668"
"377","0.7816691398620605","0.7816691398620605","0.7816691398620605","0.9758504033088684","0.9758504033088684","0.9758504033088684","0.4118494391441345","0.4118494391441345","0.4118494391441345"
"378","1.261305570602417","1.261305570602417","1.261305570602417","0.8063319325447083","0.8063319325447083","0.8063319325447083","0.5927844643592834","0.5927844643592834","0.5927844643592834"
"379","0.7591701745986938","0.7591701745986938","0.7591701745986938","0.9382191896438599","0.9382191896438599","0.9382191896438599","0.7293736934661865","0.7293736934661865","0.7293736934661865"
"380","0.9212154150009155","0.9212154150009155","0.9212154150009155","0.8041554093360901","0.8041554093360901","0.8041554093360901","0.5265233516693115","0.5265233516693115","0.5265233516693115"
"381","0.6244066953659058","0.6244066953659058","0.6244066953659058","1.094299554824829","1.094299554824829","1.094299554824829","0.5445566773414612","0.5445566773414612","0.5445566773414612"
"382","0.7468911409378052","0.7468911409378052","0.7468911409378052","0.7577742338180542","0.7577742338180542","0.7577742338180542","0.7053342461585999","0.7053342461585999","0.7053342461585999"
"383","0.9113571643829346","0.9113571643829346","0.9113571643829346","0.8251025080680847","0.8251025080680847","0.8251025080680847","0.3050987124443054","0.3050987124443054","0.3050987124443054"
"384","0.7061483860015869","0.7061483860015869","0.7061483860015869","0.9344990253448486","0.9344990253448486","0.9344990253448486","0.6072662472724915","0.6072662472724915","0.6072662472724915"
"385","0.8007349371910095","0.8007349371910095","0.8007349371910095","0.9653841257095337","0.9653841257095337","0.9653841257095337","0.7362416386604309","0.7362416386604309","0.7362416386604309"
"386","0.8833629488945007","0.8833629488945007","0.8833629488945007","0.8764016032218933","0.8764016032218933","0.8764016032218933","0.6328809261322021","0.6328809261322021","0.6328809261322021"
"387","0.84784996509552","0.84784996509552","0.84784996509552","0.8942478895187378","0.8942478895187378","0.8942478895187378","0.9539998173713684","0.9539998173713684","0.9539998173713684"
"388","0.7002726793289185","0.7002726793289185","0.7002726793289185","0.8342939019203186","0.8342939019203186","0.8342939019203186","0.7348464727401733","0.7348464727401733","0.7348464727401733"
"389","0.8092613816261292","0.8092613816261292","0.8092613816261292","0.7182560563087463","0.7182560563087463","0.7182560563087463","0.8240646719932556","0.8240646719932556","0.8240646719932556"
"390","0.760811448097229","0.760811448097229","0.760811448097229","0.8668976426124573","0.8668976426124573","0.8668976426124573","0.5939255356788635","0.5939255356788635","0.5939255356788635"
"391","1.0158190727233887","1.0158190727233887","1.0158190727233887","0.6257458925247192","0.6257458925247192","0.6257458925247192","0.6334740519523621","0.6334740519523621","0.6334740519523621"
"392","0.9857616424560547","0.9857616424560547","0.9857616424560547","0.8420814275741577","0.8420814275741577","0.8420814275741577","0.5901511311531067","0.5901511311531067","0.5901511311531067"
"393","0.8350293636322021","0.8350293636322021","0.8350293636322021","1.0096402168273926","1.0096402168273926","1.0096402168273926","0.7719730138778687","0.7719730138778687","0.7719730138778687"
"394","0.6837204694747925","0.6837204694747925","0.6837204694747925","0.9640700817108154","0.9640700817108154","0.9640700817108154","0.8075078129768372","0.8075078129768372","0.8075078129768372"
"395","0.7586967945098877","0.7586967945098877","0.7586967945098877","1.3430265188217163","1.3430265188217163","1.3430265188217163","0.7809181213378906","0.7809181213378906","0.7809181213378906"
"396","0.9289137125015259","0.9289137125015259","0.9289137125015259","0.664914608001709","0.664914608001709","0.664914608001709","0.7919845581054688","0.7919845581054688","0.7919845581054688"
"397","0.8452925682067871","0.8452925682067871","0.8452925682067871","1.0376222133636475","1.0376222133636475","1.0376222133636475","0.3936541676521301","0.3936541676521301","0.3936541676521301"
"398","0.7162812948226929","0.7162812948226929","0.7162812948226929","0.8667561411857605","0.8667561411857605","0.8667561411857605","0.47525104880332947","0.47525104880332947","0.47525104880332947"
"399","0.9691162109375","0.9691162109375","0.9691162109375","0.951575756072998","0.951575756072998","0.951575756072998","0.5998582243919373","0.5998582243919373","0.5998582243919373"
"400","0.7582216262817383","0.7582216262817383","0.7582216262817383","0.9458990097045898","0.9458990097045898","0.9458990097045898","0.5813641548156738","0.5813641548156738","0.5813641548156738"
"401","0.7718021869659424","0.7718021869659424","0.7718021869659424","0.8456870913505554","0.8456870913505554","0.8456870913505554","0.7549902200698853","0.7549902200698853","0.7549902200698853"
"402","0.805213212966919","0.805213212966919","0.805213212966919","0.9260139465332031","0.9260139465332031","0.9260139465332031","0.6908820271492004","0.6908820271492004","0.6908820271492004"
"403","0.8417927622795105","0.8417927622795105","0.8417927622795105","0.684578001499176","0.684578001499176","0.684578001499176","0.6955854296684265","0.6955854296684265","0.6955854296684265"
"404","1.0050948858261108","1.0050948858261108","1.0050948858261108","0.7666605710983276","0.7666605710983276","0.7666605710983276","0.5190849304199219","0.5190849304199219","0.5190849304199219"
"405","0.8954917788505554","0.8954917788505554","0.8954917788505554","0.7259448766708374","0.7259448766708374","0.7259448766708374","0.6032963991165161","0.6032963991165161","0.6032963991165161"
"406","0.7779377102851868","0.7779377102851868","0.7779377102851868","1.2050020694732666","1.2050020694732666","1.2050020694732666","0.5443142056465149","0.5443142056465149","0.5443142056465149"
"407","0.668319046497345","0.668319046497345","0.668319046497345","0.8770914077758789","0.8770914077758789","0.8770914077758789","0.6070466041564941","0.6070466041564941","0.6070466041564941"
"408","0.9031537771224976","0.9031537771224976","0.9031537771224976","0.788037896156311","0.788037896156311","0.788037896156311","0.6580755710601807","0.6580755710601807","0.6580755710601807"
"409","0.9105465412139893","0.9105465412139893","0.9105465412139893","0.6160886883735657","0.6160886883735657","0.6160886883735657","0.6840950846672058","0.6840950846672058","0.6840950846672058"
"410","0.8077284097671509","0.8077284097671509","0.8077284097671509","1.0195426940917969","1.0195426940917969","1.0195426940917969","0.6840600967407227","0.6840600967407227","0.6840600967407227"
"411","0.7729223966598511","0.7729223966598511","0.7729223966598511","0.5787089467048645","0.5787089467048645","0.5787089467048645","0.5657769441604614","0.5657769441604614","0.5657769441604614"
"412","0.9095474481582642","0.9095474481582642","0.9095474481582642","1.0004088878631592","1.0004088878631592","1.0004088878631592","0.8581578731536865","0.8581578731536865","0.8581578731536865"
"413","0.6194400787353516","0.6194400787353516","0.6194400787353516","1.2693507671356201","1.2693507671356201","1.2693507671356201","0.8074522018432617","0.8074522018432617","0.8074522018432617"
"414","0.8639873266220093","0.8639873266220093","0.8639873266220093","0.7611969113349915","0.7611969113349915","0.7611969113349915","0.8124196529388428","0.8124196529388428","0.8124196529388428"
"415","0.8290330171585083","0.8290330171585083","0.8290330171585083","0.8824607133865356","0.8824607133865356","0.8824607133865356","0.8136234283447266","0.8136234283447266","0.8136234283447266"
"416","0.5955824851989746","0.5955824851989746","0.5955824851989746","0.8314525485038757","0.8314525485038757","0.8314525485038757","0.4983925521373749","0.4983925521373749","0.4983925521373749"
"417","0.6546756029129028","0.6546756029129028","0.6546756029129028","0.7210631370544434","0.7210631370544434","0.7210631370544434","0.6223663091659546","0.6223663091659546","0.6223663091659546"
"418","0.7657877206802368","0.7657877206802368","0.7657877206802368","0.8380653262138367","0.8380653262138367","0.8380653262138367","0.7946751117706299","0.7946751117706299","0.7946751117706299"
"419","0.716984748840332","0.716984748840332","0.716984748840332","0.9851719737052917","0.9851719737052917","0.9851719737052917","0.7335567474365234","0.7335567474365234","0.7335567474365234"
"420","0.6963615417480469","0.6963615417480469","0.6963615417480469","0.8563581705093384","0.8563581705093384","0.8563581705093384","0.6477044820785522","0.6477044820785522","0.6477044820785522"
"421","0.8106985092163086","0.8106985092163086","0.8106985092163086","0.871841311454773","0.871841311454773","0.871841311454773","1.39166259765625","1.39166259765625","1.39166259765625"
"422","0.8195741176605225","0.8195741176605225","0.8195741176605225","0.9841194152832031","0.9841194152832031","0.9841194152832031","0.6544650793075562","0.6544650793075562","0.6544650793075562"
"423","0.8345444202423096","0.8345444202423096","0.8345444202423096","0.6907221674919128","0.6907221674919128","0.6907221674919128","0.5177052021026611","0.5177052021026611","0.5177052021026611"
"424","0.7431191205978394","0.7431191205978394","0.7431191205978394","0.8469299077987671","0.8469299077987671","0.8469299077987671","0.901829719543457","0.901829719543457","0.901829719543457"
"425","0.8967481255531311","0.8967481255531311","0.8967481255531311","0.8163968324661255","0.8163968324661255","0.8163968324661255","0.80040442943573","0.80040442943573","0.80040442943573"
"426","0.7848800420761108","0.7848800420761108","0.7848800420761108","0.9406227469444275","0.9406227469444275","0.9406227469444275","0.8206323385238647","0.8206323385238647","0.8206323385238647"
"427","0.8054096698760986","0.8054096698760986","0.8054096698760986","0.7274783849716187","0.7274783849716187","0.7274783849716187","0.40706613659858704","0.40706613659858704","0.40706613659858704"
"428","0.8862056136131287","0.8862056136131287","0.8862056136131287","0.8184505701065063","0.8184505701065063","0.8184505701065063","0.635667085647583","0.635667085647583","0.635667085647583"
"429","0.7347615361213684","0.7347615361213684","0.7347615361213684","0.9094258546829224","0.9094258546829224","0.9094258546829224","0.6863538026809692","0.6863538026809692","0.6863538026809692"
"430","0.7495063543319702","0.7495063543319702","0.7495063543319702","0.750055730342865","0.750055730342865","0.750055730342865","0.5171093940734863","0.5171093940734863","0.5171093940734863"
"431","0.8433051109313965","0.8433051109313965","0.8433051109313965","0.954047441482544","0.954047441482544","0.954047441482544","1.1324591636657715","1.1324591636657715","1.1324591636657715"
"432","0.8385599851608276","0.8385599851608276","0.8385599851608276","0.7548710703849792","0.7548710703849792","0.7548710703849792","0.7528067827224731","0.7528067827224731","0.7528067827224731"
"433","0.6908655166625977","0.6908655166625977","0.6908655166625977","0.8344621062278748","0.8344621062278748","0.8344621062278748","0.6719350814819336","0.6719350814819336","0.6719350814819336"
"434","0.8613585829734802","0.8613585829734802","0.8613585829734802","0.712165117263794","0.712165117263794","0.712165117263794","0.9627499580383301","0.9627499580383301","0.9627499580383301"
"435","0.9622271060943604","0.9622271060943604","0.9622271060943604","0.679596483707428","0.679596483707428","0.679596483707428","0.5382502675056458","0.5382502675056458","0.5382502675056458"
"436","0.6427607536315918","0.6427607536315918","0.6427607536315918","0.7852218151092529","0.7852218151092529","0.7852218151092529","0.7743014693260193","0.7743014693260193","0.7743014693260193"
"437","0.9337417483329773","0.9337417483329773","0.9337417483329773","1.1941900253295898","1.1941900253295898","1.1941900253295898","0.9076266288757324","0.9076266288757324","0.9076266288757324"
"438","0.7436070442199707","0.7436070442199707","0.7436070442199707","0.9204297065734863","0.9204297065734863","0.9204297065734863","0.7018496990203857","0.7018496990203857","0.7018496990203857"
"439","0.8415045738220215","0.8415045738220215","0.8415045738220215","1.0050585269927979","1.0050585269927979","1.0050585269927979","0.5435119867324829","0.5435119867324829","0.5435119867324829"
"440","0.8157838582992554","0.8157838582992554","0.8157838582992554","0.7692097425460815","0.7692097425460815","0.7692097425460815","0.6447969079017639","0.6447969079017639","0.6447969079017639"
"441","0.6978057026863098","0.6978057026863098","0.6978057026863098","1.0717875957489014","1.0717875957489014","1.0717875957489014","0.6670572757720947","0.6670572757720947","0.6670572757720947"
"442","0.8124401569366455","0.8124401569366455","0.8124401569366455","0.9994195103645325","0.9994195103645325","0.9994195103645325","0.6222958564758301","0.6222958564758301","0.6222958564758301"
"443","0.8985282182693481","0.8985282182693481","0.8985282182693481","0.8023123741149902","0.8023123741149902","0.8023123741149902","0.9165022373199463","0.9165022373199463","0.9165022373199463"
"444","0.8958581686019897","0.8958581686019897","0.8958581686019897","0.7765964865684509","0.7765964865684509","0.7765964865684509","0.6282960772514343","0.6282960772514343","0.6282960772514343"
"445","0.5999974012374878","0.5999974012374878","0.5999974012374878","0.4645349681377411","0.4645349681377411","0.4645349681377411","0.6422059535980225","0.6422059535980225","0.6422059535980225"
"446","2.5379903316497803","2.5379903316497803","2.5379903316497803","0.806249737739563","0.806249737739563","0.806249737739563","0.5859964489936829","0.5859964489936829","0.5859964489936829"
"447","0.7521686553955078","0.7521686553955078","0.7521686553955078","0.6680504083633423","0.6680504083633423","0.6680504083633423","0.4494667649269104","0.4494667649269104","0.4494667649269104"
"448","0.718063235282898","0.718063235282898","0.718063235282898","0.5718280076980591","0.5718280076980591","0.5718280076980591","0.614304780960083","0.614304780960083","0.614304780960083"
"449","0.5085462331771851","0.5085462331771851","0.5085462331771851","0.9520067572593689","0.9520067572593689","0.9520067572593689","0.6731325387954712","0.6731325387954712","0.6731325387954712"
"450","0.6628804206848145","0.6628804206848145","0.6628804206848145","0.9540693163871765","0.9540693163871765","0.9540693163871765","0.356738418340683","0.356738418340683","0.356738418340683"
"451","0.9072362184524536","0.9072362184524536","0.9072362184524536","0.8389934301376343","0.8389934301376343","0.8389934301376343","0.6051267385482788","0.6051267385482788","0.6051267385482788"
"452","0.8679646253585815","0.8679646253585815","0.8679646253585815","0.8538640141487122","0.8538640141487122","0.8538640141487122","0.6662838459014893","0.6662838459014893","0.6662838459014893"
"453","0.7855205535888672","0.7855205535888672","0.7855205535888672","0.8246574997901917","0.8246574997901917","0.8246574997901917","0.8707215189933777","0.8707215189933777","0.8707215189933777"
"454","0.5759720206260681","0.5759720206260681","0.5759720206260681","1.1254701614379883","1.1254701614379883","1.1254701614379883","0.5345085859298706","0.5345085859298706","0.5345085859298706"
"455","0.7469611763954163","0.7469611763954163","0.7469611763954163","0.7112847566604614","0.7112847566604614","0.7112847566604614","0.4844253659248352","0.4844253659248352","0.4844253659248352"
"456","0.5145047903060913","0.5145047903060913","0.5145047903060913","1.1307154893875122","1.1307154893875122","1.1307154893875122","0.6774166226387024","0.6774166226387024","0.6774166226387024"
"457","0.5956108570098877","0.5956108570098877","0.5956108570098877","0.9463041424751282","0.9463041424751282","0.9463041424751282","0.6837700605392456","0.6837700605392456","0.6837700605392456"
"458","0.5727149248123169","0.5727149248123169","0.5727149248123169","0.9097549319267273","0.9097549319267273","0.9097549319267273","0.6306016445159912","0.6306016445159912","0.6306016445159912"
"459","0.8202183246612549","0.8202183246612549","0.8202183246612549","1.0318249464035034","1.0318249464035034","1.0318249464035034","0.6512900590896606","0.6512900590896606","0.6512900590896606"
"460","0.5955595970153809","0.5955595970153809","0.5955595970153809","0.9191899299621582","0.9191899299621582","0.9191899299621582","0.5865504741668701","0.5865504741668701","0.5865504741668701"
"461","1.0331461429595947","1.0331461429595947","1.0331461429595947","0.7006465196609497","0.7006465196609497","0.7006465196609497","0.8547687530517578","0.8547687530517578","0.8547687530517578"
"462","0.7336714267730713","0.7336714267730713","0.7336714267730713","0.9640231728553772","0.9640231728553772","0.9640231728553772","0.6057857275009155","0.6057857275009155","0.6057857275009155"
"463","0.768015444278717","0.768015444278717","0.768015444278717","0.6661238670349121","0.6661238670349121","0.6661238670349121","0.7742968797683716","0.7742968797683716","0.7742968797683716"
"464","0.7273088693618774","0.7273088693618774","0.7273088693618774","1.2110207080841064","1.2110207080841064","1.2110207080841064","0.9989639520645142","0.9989639520645142","0.9989639520645142"
"465","0.7224276661872864","0.7224276661872864","0.7224276661872864","0.9708186984062195","0.9708186984062195","0.9708186984062195","0.7168274521827698","0.7168274521827698","0.7168274521827698"
"466","0.6439412832260132","0.6439412832260132","0.6439412832260132","0.7815941572189331","0.7815941572189331","0.7815941572189331","0.5747995376586914","0.5747995376586914","0.5747995376586914"
"467","0.4697006940841675","0.4697006940841675","0.4697006940841675","0.9814412593841553","0.9814412593841553","0.9814412593841553","0.8694136142730713","0.8694136142730713","0.8694136142730713"
"468","0.9516595602035522","0.9516595602035522","0.9516595602035522","0.7962245941162109","0.7962245941162109","0.7962245941162109","0.7277500629425049","0.7277500629425049","0.7277500629425049"
"469","0.7477171421051025","0.7477171421051025","0.7477171421051025","0.8012382984161377","0.8012382984161377","0.8012382984161377","0.3295050859451294","0.3295050859451294","0.3295050859451294"
"470","0.5113848447799683","0.5113848447799683","0.5113848447799683","0.6383012533187866","0.6383012533187866","0.6383012533187866","0.7160128355026245","0.7160128355026245","0.7160128355026245"
"471","0.914947509765625","0.914947509765625","0.914947509765625","1.190306305885315","1.190306305885315","1.190306305885315","0.8043226003646851","0.8043226003646851","0.8043226003646851"
"472","0.8211227059364319","0.8211227059364319","0.8211227059364319","0.8870634436607361","0.8870634436607361","0.8870634436607361","0.6001836061477661","0.6001836061477661","0.6001836061477661"
"473","0.9527409672737122","0.9527409672737122","0.9527409672737122","0.9967839121818542","0.9967839121818542","0.9967839121818542","0.6091146469116211","0.6091146469116211","0.6091146469116211"
"474","0.7558900713920593","0.7558900713920593","0.7558900713920593","0.7964722514152527","0.7964722514152527","0.7964722514152527","0.7238913178443909","0.7238913178443909","0.7238913178443909"
"475","0.7423824071884155","0.7423824071884155","0.7423824071884155","0.8383380174636841","0.8383380174636841","0.8383380174636841","0.7921525239944458","0.7921525239944458","0.7921525239944458"
"476","0.5973485708236694","0.5973485708236694","0.5973485708236694","0.6237432956695557","0.6237432956695557","0.6237432956695557","0.5884076356887817","0.5884076356887817","0.5884076356887817"
